customer_id,age,tenure_months,monthly_cost,support_tickets,login_frequency,feature_usage_score,satisfaction_score,monthly_contract,premium_member,churn
5910,50,109,17.973785517176395,2,23,68,5,1,0,0
5911,68,7,12.024445648987736,0,14,74,7,1,0,0
5912,81,6,15.380425488485942,1,20,9,3,0,1,1
5913,39,101,32.11015592738274,1,20,86,8,0,0,0
5914,56,108,27.19039670155301,1,19,70,8,1,1,0
5915,55,50,42.67810007815434,1,21,90,7,1,1,0
5916,78,80,24.515881677396855,2,21,92,10,1,0,0
5917,18,81,32.91448856551652,5,21,30,7,0,0,0
5918,21,16,14.260665592432868,5,15,55,3,1,0,1
5919,18,26,25.912982487803895,2,28,74,3,1,1,0
5920,45,31,39.68345079382488,2,17,54,6,0,0,0
5921,27,50,28.792081800510175,0,25,98,4,1,0,0
5922,32,31,40.796208281743674,3,19,17,7,1,0,0
5923,31,4,17.049039235203843,7,18,92,8,1,0,0
5924,41,64,10.276682851907726,0,17,70,2,1,0,0
5925,43,25,26.105820026220414,2,24,28,10,1,0,1
5926,66,45,21.669035245314987,2,15,78,1,0,0,0
5927,47,7,23.306260559321743,0,16,59,3,1,0,0
5928,57,73,3.1963528434166335,1,17,54,5,1,1,0
5929,74,25,20.25994988659859,3,17,43,5,1,0,0
5930,83,66,11.880988245452519,4,19,37,5,1,0,0
5931,17,66,7.678608423268514,0,21,97,7,1,1,0
5932,30,62,30.640826845928263,1,28,72,8,1,0,0
5933,39,115,28.069638347575133,3,21,18,4,1,0,1
5934,19,53,14.425534542207112,3,13,46,6,1,1,0
5935,79,37,20.610272698247577,0,26,77,3,0,1,0
5936,83,108,34.41565589969142,4,17,5,1,0,0,1
5937,18,105,15.325131372754573,1,20,88,4,0,0,1
5938,26,29,16.968497690933333,6,21,77,5,1,0,0
5939,24,19,21.933319394534642,4,16,55,9,1,1,0
5940,28,101,5.863347543372885,2,22,61,8,0,0,0
5941,30,52,23.222095277062635,1,16,13,9,1,0,0
5942,47,45,13.506810952769822,1,22,25,5,1,1,0
5943,19,119,39.65210370942759,2,13,98,4,1,0,0
5944,52,106,17.59170136577616,1,14,65,4,1,1,0
5945,29,50,19.301368244766962,3,26,95,10,1,0,0
5946,46,4,3.4427824175896014,1,22,4,2,1,0,1
5947,38,112,25.2558303684014,3,20,9,1,1,0,0
5948,42,58,20.07951998676593,2,28,25,5,0,0,0
5949,58,44,17.288857914695097,2,18,2,6,1,1,0
5950,64,27,28.100223169875708,0,17,72,8,0,1,0
5951,73,39,19.52227029774871,2,20,34,8,1,1,0
5952,34,30,14.1698881030497,1,11,8,7,0,1,0
5953,28,108,25.738490673866405,0,21,72,1,1,0,1
5954,49,107,34.807372670177706,1,24,73,5,0,0,0
5955,72,97,26.546265038575612,1,27,74,6,0,0,0
5956,29,4,8.102193553692413,1,18,71,3,1,1,0
5957,29,93,27.312264566846842,2,23,58,4,1,0,0
5958,33,34,33.42038912375251,3,19,75,3,0,0,1
5959,82,79,-2.6975984108449396,2,23,55,1,0,0,0
5960,78,41,15.572022927220196,0,20,9,8,0,1,0
5961,66,49,34.906590414896655,4,15,54,6,1,0,0
5962,61,36,13.911226974097595,1,12,63,8,1,1,0
5963,43,71,10.9068464401545,3,17,28,3,1,1,0
5964,83,59,38.74929548173236,2,27,53,6,1,0,1
5965,20,9,14.356533883026072,3,17,56,1,1,1,1
5966,25,111,38.32736408407952,2,11,34,6,0,0,0
5967,21,97,19.943393061419236,0,18,34,4,1,0,0
5968,39,85,26.213269481563582,3,20,65,3,0,0,0
5969,74,85,12.545403147883526,1,14,47,5,1,1,0
5970,47,117,32.434807266518725,3,23,58,7,0,0,0
5971,79,1,22.884145915382213,3,17,7,1,1,1,1
5972,74,109,29.110019726369778,2,14,23,5,1,0,0
5973,54,91,24.80247106801801,4,22,95,3,1,1,0
5974,24,52,9.94565606592423,0,23,52,6,1,0,0
5975,79,76,19.629019203985326,1,24,88,5,1,0,0
5976,69,60,19.611390133871033,2,18,88,7,0,0,0
5977,48,13,25.070489227355594,1,15,50,1,1,0,0
5978,32,93,25.38862973034501,4,22,96,2,1,0,0
5979,31,83,13.043412803549028,1,22,97,6,0,1,0
5980,46,33,6.73632193603833,1,24,88,2,1,1,0
5981,21,98,30.796240206587076,1,14,51,7,1,1,0
5982,77,46,14.027686945325648,2,18,41,7,1,1,0
5983,29,106,26.928619387739147,0,20,91,4,1,0,0
5984,79,65,28.796597362360735,4,19,29,4,1,0,0
5985,27,46,16.344230339452665,4,31,4,10,0,1,0
5986,81,55,20.33134079753183,5,15,27,4,1,1,0
5987,18,41,18.79783899898253,2,17,64,9,1,0,0
5988,80,8,25.451363110641427,6,20,27,7,1,0,0
5989,84,111,26.76836067096709,1,11,5,6,0,1,0
5990,81,86,29.060568089093863,2,30,14,1,0,0,0
5991,63,25,46.03242855487665,3,17,22,7,1,0,0
5992,26,104,21.451534511747465,0,22,33,6,0,1,0
5993,71,81,27.555440301034196,2,20,48,2,1,1,0
5994,30,100,21.825795957252787,0,19,12,10,1,0,0
5995,18,53,28.198841783608813,0,20,4,8,1,0,0
5996,35,99,26.141056517083577,2,17,95,5,0,1,0
5997,36,58,20.45270709082576,2,30,34,8,1,0,0
5998,34,79,24.608792006216145,0,25,73,4,1,1,0
5999,22,82,37.66255202456808,0,21,25,2,1,0,0
6000,80,96,31.20732561977235,3,20,62,7,1,0,0
6001,62,109,23.14321257180493,1,19,36,2,0,0,0
6002,41,108,19.59538662946634,1,20,65,8,1,0,0
6003,20,61,34.028104302186634,1,15,33,7,1,0,0
6004,52,35,28.378777012365653,1,20,18,7,0,0,0
6005,74,112,19.539950287572875,4,11,62,3,1,1,0
6006,60,81,21.7195056445335,1,20,28,7,1,0,0
6007,73,99,18.156649849207643,1,27,97,5,1,1,0
6008,65,76,38.538490463067134,1,24,39,3,0,1,0
6009,65,55,28.64765144539417,3,20,50,2,1,1,1
6010,32,63,27.847658350100343,1,15,7,7,0,1,0
6011,36,15,27.29100377644899,3,15,92,8,1,0,0
6012,75,26,18.961927144217654,4,18,29,3,1,1,0
6013,47,52,19.705701517701012,1,20,33,5,0,0,0
6014,54,53,19.31683522386171,3,25,15,10,1,1,0
6015,49,36,18.782952308526674,2,30,23,5,1,0,0
6016,80,71,16.67584719807744,2,17,80,4,1,0,0
6017,63,92,36.14937800815767,1,19,26,2,1,1,0
6018,62,61,22.398616614396797,0,21,69,3,1,0,0
6019,70,58,21.442296664257395,2,18,51,10,1,0,0
6020,59,38,36.450768063344896,1,21,48,6,1,1,0
6021,19,7,30.40968324045574,2,22,15,3,0,0,1
6022,79,105,23.86783849455015,1,14,33,1,1,1,0
6023,50,98,21.184048727125933,1,20,53,7,0,0,0
6024,24,95,18.515262289885133,4,20,72,9,0,1,0
6025,29,68,30.303560903136724,1,20,83,4,0,0,0
6026,30,88,16.599654752653596,7,16,42,9,1,1,0
6027,68,41,24.470388599883275,2,27,94,4,1,1,0
6028,34,92,28.881753660647746,2,19,56,6,1,1,0
6029,61,50,7.799999306406061,1,21,96,8,0,0,0
6030,70,93,33.67805658976239,1,14,3,3,0,0,0
6031,65,90,27.141070706641838,6,20,2,10,1,0,0
6032,43,42,27.310056527161173,1,27,59,6,1,0,0
6033,25,18,31.570460505473275,2,18,11,3,1,0,1
6034,52,37,5.984838202555629,2,18,46,1,0,1,0
6035,73,93,28.201253630678966,1,20,81,8,0,0,0
6036,51,39,30.80345641407991,1,19,94,2,0,0,1
6037,65,100,17.464481778541334,3,21,89,6,1,0,0
6038,19,5,28.59567868863585,1,25,37,1,1,0,1
6039,80,98,40.930751556298596,1,21,9,8,1,0,0
6040,29,95,9.401844002619121,1,26,4,5,1,0,0
6041,34,7,27.889803710987348,1,18,7,9,0,0,0
6042,28,49,16.009496834413156,3,21,26,10,1,0,0
6043,49,70,26.84355137132409,0,14,68,8,0,0,0
6044,68,93,40.25206559759486,4,23,98,4,1,0,0
6045,16,94,42.88328638553023,1,22,99,8,0,1,0
6046,41,114,27.66634687187575,1,18,90,9,1,0,0
6047,30,94,26.179659745014433,5,24,59,1,0,1,1
6048,67,110,26.49713382656266,3,17,56,1,0,0,0
6049,71,81,15.050623709032028,1,15,92,5,1,0,0
6050,28,71,20.223068834198386,1,22,83,6,0,1,0
6051,77,85,35.44029592508616,1,26,31,1,1,0,0
6052,19,66,8.909258267057897,0,19,49,3,1,0,0
6053,77,17,9.611737082994487,3,17,8,9,0,0,0
6054,26,96,14.276891532210481,2,21,98,7,1,0,0
6055,66,85,25.660668972272017,1,32,61,8,1,0,0
6056,20,50,37.062020527382195,3,18,7,7,1,0,0
6057,41,68,38.24782586385166,2,22,36,6,0,1,0
6058,31,61,13.177275692364582,4,23,58,5,0,1,0
6059,48,65,39.99118522435687,1,20,6,5,1,1,1
6060,32,22,26.82882181809118,2,18,75,1,1,0,1
6061,29,101,26.559669760125942,4,14,79,6,1,1,1
6062,56,110,23.906678817560795,2,11,93,7,1,0,0
6063,52,86,11.47568460004769,3,19,41,6,0,1,0
6064,62,10,31.289496416600333,2,17,48,10,1,0,1
6065,18,5,17.89047395165694,4,14,14,1,1,1,1
6066,45,87,15.552127650787677,1,19,9,7,0,1,0
6067,56,58,-0.7413340801470554,2,19,70,6,1,1,0
6068,28,14,28.607305608806126,2,9,72,9,1,0,0
6069,39,21,29.292032644983266,1,24,3,4,1,0,1
6070,56,97,36.73171701517427,3,22,27,2,1,1,0
6071,57,92,23.337291101307624,2,20,61,6,1,0,0
6072,70,50,28.15227868428645,2,19,5,1,1,1,0
6073,18,77,28.758132298764615,2,29,51,6,1,0,0
6074,48,37,24.222893707215874,0,21,15,6,1,1,0
6075,58,68,20.755203956373187,1,15,99,8,1,1,0
6076,57,101,18.926708577887027,1,24,34,7,0,0,0
6077,75,10,24.420417849811194,1,19,7,9,1,0,0
6078,47,20,33.515327071786274,3,14,41,1,1,0,1
6079,76,80,13.910487984658126,4,13,61,10,1,0,0
6080,33,31,15.6516686642081,2,20,87,3,1,0,0
6081,76,111,27.034336969045096,2,18,86,10,1,1,0
6082,84,69,40.38697102488007,0,22,36,2,1,0,0
6083,19,92,15.415821175549894,0,20,45,1,1,0,0
6084,33,96,24.040614871915622,1,24,44,9,1,0,0
6085,63,93,23.571707501581617,3,18,53,9,0,0,0
6086,47,15,18.8394862646755,3,22,6,7,1,0,0
6087,63,91,36.2219425713572,1,23,40,3,1,0,1
6088,75,116,37.641374089277804,0,19,27,1,0,1,0
6089,17,114,39.066276187320874,2,17,79,10,0,0,0
6090,29,86,35.56532286251777,2,21,79,9,0,1,0
6091,34,53,9.109946048950526,2,17,4,5,1,1,1
6092,26,88,33.083670344566116,3,18,82,6,0,1,0
6093,31,2,19.96630472093978,0,14,83,2,1,0,1
6094,51,103,45.653432548994815,3,25,85,6,0,0,1
6095,20,1,8.325845415166185,3,16,7,2,1,0,0
6096,76,89,15.410076809199925,3,21,56,2,1,0,0
6097,35,12,20.00253592162492,1,22,69,2,1,1,0
6098,53,106,41.86767124804736,0,10,90,9,1,1,0
6099,74,104,35.30206559984236,2,18,27,2,1,0,0
6100,51,21,28.618364802020732,3,27,30,7,1,1,0
6101,23,53,28.11147977622755,3,18,43,5,1,0,0
6102,52,86,30.55448573234944,2,16,32,6,1,0,0
6103,77,88,33.12812290054528,2,17,82,5,1,0,0
6104,57,91,34.982753311896445,2,18,79,5,1,0,0
6105,76,65,30.36949046643307,5,17,90,2,1,1,0
6106,48,55,26.560039481226834,2,13,34,5,1,0,1
6107,67,74,17.398033696252643,1,24,39,7,1,1,0
6108,41,50,44.29452752223708,0,13,10,2,1,1,1
6109,70,70,37.402511837501656,2,15,34,7,0,0,0
6110,66,64,8.006709808585882,2,16,48,7,1,1,0
6111,16,102,27.224479498599976,0,17,20,3,1,0,0
6112,61,22,28.55495960939887,2,14,63,3,1,0,1
6113,55,119,18.25171835372721,0,19,19,3,1,0,0
6114,74,58,25.47423965569767,2,27,34,6,0,1,1
6115,17,108,21.473509292214107,2,23,90,3,1,0,0
6116,19,50,15.530677960443295,3,21,97,6,1,0,0
6117,17,67,28.503021710525037,0,26,89,6,0,0,0
6118,38,50,15.750004642430742,0,21,29,5,1,0,0
6119,60,6,33.468334487366235,0,20,29,4,1,1,0
6120,30,29,12.916040977636055,0,17,58,4,0,1,1
6121,78,5,19.513377247842467,3,22,30,2,0,0,1
6122,49,99,28.488667407000268,0,8,7,7,0,0,0
6123,50,70,20.157005056035946,1,32,68,3,1,1,0
6124,39,63,29.928981164794973,1,22,44,4,1,1,0
6125,47,98,39.634318513742606,0,26,85,5,1,1,0
6126,42,110,38.614199197313866,3,18,31,4,1,1,0
6127,44,41,28.52303270098448,2,23,90,2,1,0,0
6128,59,80,30.61833036568682,3,21,37,6,0,1,0
6129,42,20,34.06118705648176,1,17,60,5,1,0,0
6130,47,11,36.77706173151296,5,21,27,9,1,1,0
6131,48,23,24.06433506732832,1,17,6,10,1,0,0
6132,67,24,28.492801784648908,0,23,13,4,1,0,1
6133,76,35,13.981521409317681,2,17,4,5,1,0,1
6134,33,17,24.760658515379088,2,15,72,1,0,1,1
6135,60,76,28.11575268978348,0,9,35,4,1,0,1
6136,56,12,44.56187762291061,2,18,55,6,1,1,0
6137,41,55,29.83092313456521,1,19,51,6,1,0,0
6138,48,40,35.52219886473699,1,22,54,7,1,1,0
6139,54,31,17.355850334961264,1,19,82,2,1,0,1
6140,56,27,32.64572867476501,2,18,84,5,0,1,0
6141,27,15,25.52367108420674,0,16,17,4,1,0,1
6142,81,84,29.077706269271168,2,22,67,6,1,0,0
6143,64,4,17.424099962110482,2,26,75,5,1,0,0
6144,38,1,20.83592272752978,0,18,65,5,0,1,0
6145,78,41,39.4757980699586,2,22,97,8,1,0,0
6146,64,88,28.39466612937575,2,23,80,9,1,1,0
6147,27,84,39.81788155621377,1,24,50,5,1,1,0
6148,81,78,19.364498425521155,3,20,19,4,1,0,0
6149,78,48,30.674271195591132,1,9,1,5,1,0,1
6150,71,62,19.820219616120426,1,13,83,10,1,0,0
6151,81,62,20.97553248360612,5,28,48,7,0,1,0
6152,41,33,27.86554003753123,4,17,29,5,1,0,1
6153,79,30,17.823593124592968,2,25,70,2,1,1,0
6154,46,92,35.87353912500838,0,17,17,2,0,0,1
6155,31,96,37.28272303296912,1,23,99,9,0,0,0
6156,23,15,10.125498173429943,2,18,4,2,1,0,1
6157,37,105,25.98987260206141,2,16,4,8,1,1,0
6158,21,68,30.109186824641213,1,18,5,2,0,0,0
6159,70,93,39.8993204395692,3,22,10,2,0,1,0
6160,68,8,43.045606801142235,2,16,85,4,1,1,0
6161,33,2,30.60179181392772,0,26,68,3,0,0,0
6162,49,23,37.526668655595834,0,15,38,3,1,1,0
6163,59,98,28.866098902011583,4,24,38,4,1,0,1
6164,39,104,38.9494272415972,2,18,43,5,0,1,0
6165,19,85,17.314208065048987,3,12,73,1,1,1,0
6166,23,54,17.96817519327466,1,19,37,3,1,0,1
6167,17,3,30.281306358239107,1,15,20,4,1,1,0
6168,36,76,20.95098946609909,3,19,61,1,1,0,1
6169,57,102,35.70169716876325,1,24,25,5,1,1,0
6170,37,68,15.165454755599544,1,13,78,2,0,1,0
6171,51,66,27.769615764065655,0,12,59,3,1,0,0
6172,84,108,18.564579513021997,1,14,76,5,1,1,1
6173,32,53,38.99149502672667,2,22,56,7,0,0,0
6174,41,110,32.75669983466717,1,19,62,2,1,0,0
6175,63,89,29.85840716376464,0,18,45,6,1,1,0
6176,46,119,9.404284932798724,2,27,58,6,1,0,0
6177,36,19,25.976802310975053,3,15,83,4,0,1,1
6178,64,11,21.38563459264056,4,27,35,5,1,0,1
6179,44,37,25.814524697082565,1,20,55,9,1,0,0
6180,76,53,19.714897745452994,2,20,47,4,1,0,0
6181,54,94,28.475605715715137,4,18,26,6,1,0,0
6182,19,47,22.286892505818987,4,23,41,7,1,0,0
6183,50,96,28.864723588276977,1,19,97,10,1,0,0
6184,58,89,20.597926959079363,4,15,56,3,0,1,0
6185,52,44,16.741581500356023,2,22,62,5,1,0,0
6186,73,101,29.817127609315353,0,18,76,5,1,0,1
6187,44,5,12.376337312780088,1,27,7,6,1,1,1
6188,33,18,22.270077005479823,1,21,92,4,1,1,0
6189,24,52,8.20078281399126,2,16,70,4,1,1,1
6190,71,82,35.403525058867466,2,15,59,4,0,1,1
6191,28,101,33.19533738896847,1,21,49,10,1,0,0
6192,26,33,37.76270188675807,5,21,19,10,0,0,0
6193,33,67,29.92540372800231,1,24,6,2,1,1,1
6194,70,13,10.441578009937647,2,19,88,9,0,1,0
6195,52,53,24.054326924130624,2,22,84,3,1,1,0
6196,77,65,25.308920735734088,4,15,81,7,1,1,1
6197,59,108,25.572869565156793,3,17,13,8,0,0,0
6198,78,27,32.35491047763993,2,23,52,4,0,1,0
6199,75,7,20.092887005291054,1,17,37,2,1,0,1
6200,25,117,41.625851144683914,3,18,75,8,1,1,0
6201,61,1,23.220589747327473,2,17,58,10,1,0,0
6202,24,73,27.211754822980232,1,18,37,10,1,1,0
6203,40,117,30.80456117340197,3,21,27,4,1,0,1
6204,71,112,22.778325547247658,4,20,33,6,1,0,0
6205,50,42,32.88273970438354,0,17,80,5,0,0,0
6206,79,33,15.481625092035797,2,21,55,4,0,1,1
6207,72,59,11.162036169091305,2,21,80,1,1,1,0
6208,57,72,31.264367838668,1,21,96,1,1,1,0
6209,23,100,25.127011606250214,2,18,32,4,0,0,0
6210,44,14,18.94652724214337,4,15,35,9,1,0,1
6211,22,45,31.44409872845207,3,16,4,8,1,0,0
6212,73,41,32.666816026115725,0,19,30,9,0,0,0
6213,84,80,25.762649672462867,0,27,76,3,1,0,0
6214,17,112,18.91348277544523,0,18,78,2,1,0,0
6215,77,91,22.384667600524576,1,15,88,8,1,0,0
6216,37,95,28.393777246646764,1,21,83,4,0,1,0
6217,31,31,16.054045168515188,1,20,64,8,1,0,0
6218,46,74,39.31564236108599,3,18,53,4,1,0,0
6219,30,58,28.407511790818344,1,18,98,3,0,1,0
6220,72,87,24.630733627688304,4,27,85,1,0,0,0
6221,67,64,35.253851211800836,1,21,7,10,1,0,0
6222,68,101,27.61014801590869,2,21,93,10,0,1,0
6223,58,105,23.225724864744755,1,25,94,5,1,0,0
6224,82,49,18.66214056714506,2,23,55,7,1,0,0
6225,57,20,14.604462247823289,3,17,78,3,0,1,0
6226,51,43,40.15346619639929,3,26,76,7,0,0,0
6227,36,111,15.131733561331247,4,22,75,1,1,1,1
6228,36,17,37.55827709905347,4,31,78,7,1,0,0
6229,53,30,17.850249652923644,8,17,32,6,1,0,1
6230,43,85,28.881672453203997,2,23,29,2,1,1,0
6231,46,69,19.137437131437995,0,28,19,3,0,0,0
6232,73,106,25.87908962689726,1,18,34,3,0,0,0
6233,71,56,37.63179480024197,0,22,40,6,1,0,0
6234,38,33,30.804871282955588,3,19,19,7,0,0,0
6235,67,73,39.0311653878167,1,23,79,1,0,0,0
6236,64,59,25.245158510306272,1,21,85,3,1,0,1
6237,42,98,33.22490388543173,2,17,92,4,0,1,0
6238,70,115,25.321205289207565,2,31,78,8,1,0,1
6239,16,74,24.609361029216544,4,15,93,6,1,1,0
6240,34,91,35.74705406969912,1,24,4,8,0,1,0
6241,27,68,23.120833601035,1,18,19,4,1,0,0
6242,54,61,33.866486912127534,0,20,73,1,1,0,0
6243,43,54,24.93191219440512,5,17,87,4,1,1,0
6244,74,115,26.683996391827467,1,19,16,10,0,0,0
6245,37,80,24.801753503707875,2,22,34,7,1,0,0
6246,53,17,23.633354484528507,2,17,93,8,1,0,0
6247,52,32,29.505462977961344,0,26,46,1,0,0,0
6248,79,102,15.032425604659567,1,23,78,10,1,1,0
6249,70,18,32.51504003286989,2,16,79,9,1,0,0
6250,16,98,30.252633062350064,1,17,77,8,1,1,0
6251,26,115,15.013110003020966,0,20,57,1,1,0,0
6252,50,62,28.64035750904154,3,16,28,1,0,0,0
6253,40,103,34.15829732881524,2,19,66,2,0,0,0
6254,30,111,15.906677698269519,2,18,76,2,0,0,1
6255,23,34,2.5188974501475236,4,17,24,1,1,0,0
6256,46,77,28.38001681995131,2,23,23,2,1,0,0
6257,24,13,34.981473568123995,2,13,29,4,1,1,1
6258,41,61,8.69763962278169,4,17,13,3,1,1,0
6259,51,35,32.85991556166225,3,26,56,6,1,1,0
6260,61,30,22.386472028186283,6,12,50,2,1,1,1
6261,55,113,24.80693747713934,2,16,1,2,1,1,0
6262,50,69,20.57841096905385,3,24,41,1,1,1,0
6263,39,44,29.94983487853731,1,15,53,9,1,1,1
6264,56,14,27.66571217789991,0,30,70,10,1,0,0
6265,66,116,25.964012743544234,2,21,13,6,0,1,0
6266,63,48,24.656794532304787,0,20,40,10,0,1,0
6267,24,109,29.06936250669043,4,18,54,9,1,0,0
6268,21,108,38.35074307565877,2,24,2,1,1,1,0
6269,76,39,22.82253492627332,2,29,43,9,1,0,0
6270,19,30,16.66211725689247,2,26,81,7,1,1,0
6271,28,2,16.244947209430812,2,18,60,10,0,0,0
6272,62,90,32.02740822970493,2,23,77,10,1,0,0
6273,61,35,23.780654867118656,0,29,76,6,1,0,1
6274,74,9,22.10241316705755,3,25,18,8,0,1,1
6275,80,80,15.642419995550885,2,15,82,5,1,1,0
6276,77,80,5.429731630565019,4,15,29,1,1,1,0
6277,35,31,26.433923688051046,2,22,68,5,1,0,0
6278,33,84,31.76265120711508,2,21,52,10,0,1,0
6279,39,13,38.38546444643381,3,15,29,4,1,0,1
6280,36,89,16.993690718105505,3,15,55,2,1,0,0
6281,48,32,24.793384797158033,2,14,19,2,0,1,0
6282,43,117,13.483152322895178,1,23,29,5,0,1,0
6283,61,89,18.258186722107418,1,17,37,4,0,0,0
6284,66,62,35.6171942554532,3,18,78,10,1,0,0
6285,48,65,20.042220537468143,3,19,41,6,0,1,0
6286,67,57,24.51984502660974,2,19,16,10,1,0,0
6287,65,82,27.326377132360932,2,23,18,5,0,0,0
6288,71,55,19.489143705227256,1,20,67,2,0,1,0
6289,74,69,20.810202473257956,2,15,2,2,1,1,0
6290,75,67,42.53318884768434,1,18,11,8,1,0,0
6291,49,111,21.512835068534137,1,20,8,7,1,0,0
6292,72,24,33.86115211908097,1,15,28,5,1,1,0
6293,73,46,21.614901482843514,2,24,2,10,0,0,0
6294,40,78,9.075108897130598,3,25,75,4,0,0,1
6295,44,34,26.603528422163226,2,24,18,1,1,1,1
6296,22,77,22.81468060948009,3,13,52,1,0,0,0
6297,68,6,15.636685221130836,1,20,88,3,1,0,0
6298,56,77,33.85793166607818,1,19,97,4,1,0,0
6299,56,98,50.66584896236836,2,16,75,4,0,0,0
6300,62,62,37.45838194274149,1,14,87,6,1,1,0
6301,51,108,36.67604746278104,0,23,65,3,1,0,1
6302,64,11,27.121152032412393,2,21,20,2,1,0,0
6303,40,52,12.911642612401605,3,24,64,1,1,0,0
6304,18,6,23.943484289275503,0,20,41,8,0,0,0
6305,73,63,3.571604862841575,0,24,86,3,1,1,0
6306,67,22,36.15138381677875,0,14,31,8,1,0,1
6307,39,100,25.622924046184465,4,27,79,1,1,0,1
6308,65,90,15.598137432610343,1,17,61,10,1,0,0
6309,18,113,28.545040504815102,3,22,43,10,1,0,0
6310,61,106,19.855155810016694,2,19,91,2,0,0,0
6311,63,112,21.4474980139469,1,15,18,2,1,0,0
6312,41,87,38.04136717420336,1,23,1,8,1,0,0
6313,36,13,16.603722402777983,0,24,68,6,1,0,0
6314,28,95,27.81287276633413,4,21,27,7,1,0,0
6315,73,47,30.42021787800156,1,18,39,7,1,0,0
6316,69,63,24.81110219309528,1,12,19,4,1,0,0
6317,31,82,27.38548135650519,1,21,36,3,1,1,0
6318,48,1,9.499611345698806,4,18,73,4,1,0,0
6319,67,29,37.57493563001812,4,25,78,10,1,1,0
6320,84,58,33.1050723037472,2,32,57,4,1,1,0
6321,72,24,27.40226710626462,0,22,41,1,0,0,0
6322,34,93,26.193021700762007,2,24,41,6,0,1,0
6323,29,47,22.231531812186965,0,28,37,8,1,0,0
6324,24,102,26.909364673652995,1,13,81,6,0,1,0
6325,30,30,8.967998468724645,1,25,2,4,1,1,1
6326,54,81,31.7763929348816,3,15,9,6,0,1,0
6327,33,7,18.259221185853193,2,23,31,2,1,0,0
6328,82,19,29.516643027065218,4,21,5,9,1,0,0
6329,43,91,10.800352684266185,0,22,33,2,0,1,0
6330,60,15,21.509493094489155,0,17,67,3,1,0,0
6331,47,59,22.84463807940613,5,15,14,2,0,0,0
6332,76,46,14.942971723819227,2,20,31,6,0,0,0
6333,76,63,28.3329350896702,2,18,36,5,1,0,0
6334,79,56,25.674882032156976,4,17,16,2,1,0,0
6335,54,87,23.722942817957062,3,24,98,5,1,0,0
6336,83,73,34.50506239786834,1,16,2,5,1,0,1
6337,80,3,17.877805195484708,2,26,78,4,0,1,0
6338,37,95,31.347890301055692,5,23,48,1,1,1,0
6339,60,52,29.224159347885166,1,30,45,4,0,0,0
6340,27,89,38.107504735080596,4,23,57,1,1,0,0
6341,47,35,25.65437978161829,1,17,41,7,1,1,1
6342,43,88,-1.3127786831989319,3,14,64,9,1,0,0
6343,43,56,51.6129156863303,5,20,76,4,1,1,1
6344,45,57,23.593939396751846,1,23,88,1,1,0,1
6345,20,36,10.130567718864242,2,20,59,1,1,1,1
6346,54,100,26.492191012364025,6,14,32,6,1,0,0
6347,74,28,16.15982681562174,3,26,79,10,0,0,0
6348,79,70,35.88979038793751,4,24,83,4,1,1,0
6349,67,77,29.771892224433337,1,24,49,6,0,0,0
6350,79,118,24.155961891464194,0,15,58,2,1,1,0
6351,31,50,12.903004634434422,3,29,53,5,1,1,0
6352,28,66,14.773271800384268,3,12,50,5,1,0,0
6353,71,21,25.480494653102348,5,16,95,2,1,0,0
6354,78,108,29.91150220238689,1,24,57,1,0,0,0
6355,32,38,20.99786017205694,1,22,51,1,1,1,0
6356,22,69,22.425137119856235,0,19,27,10,1,0,0
6357,76,119,15.55793914670701,4,15,11,2,1,1,0
6358,65,90,20.70027178293686,4,21,38,7,1,1,0
6359,51,61,12.038327450751375,1,28,94,1,1,0,0
6360,38,10,40.48763471281056,4,15,28,1,0,1,1
6361,78,102,46.02125447406378,5,22,8,4,1,1,0
6362,16,104,35.918985706512316,4,21,43,1,0,0,0
6363,41,65,8.861547259556964,1,14,29,6,0,0,0
6364,60,22,47.11317440867444,1,19,7,8,1,1,0
6365,55,85,17.79227306390044,1,24,16,8,1,0,0
6366,18,58,35.94986476937718,3,23,84,5,1,1,0
6367,53,109,33.518304788601554,0,17,54,2,1,1,0
6368,44,110,31.084170515387406,3,26,66,5,0,1,0
6369,38,63,35.68037978948018,4,27,90,3,0,1,1
6370,37,62,33.81959070007075,2,9,10,3,1,0,1
6371,71,119,20.697358570918457,2,24,67,7,1,1,0
6372,40,3,26.79881319178268,1,28,8,3,1,1,1
6373,57,24,15.972932085373705,2,21,82,7,1,0,0
6374,63,51,36.033262151702786,2,22,59,10,1,0,0
6375,49,95,14.245565469535348,2,25,81,8,0,0,0
6376,35,58,13.305998080299632,4,10,5,9,0,1,0
6377,58,103,23.07286371264039,2,18,61,2,0,1,0
6378,57,51,8.209567768464094,1,19,28,7,1,0,0
6379,80,45,21.581230957167126,2,21,86,9,1,1,0
6380,54,102,2.796137855129487,1,20,36,9,1,0,0
6381,37,8,29.421219011611672,2,20,79,3,1,0,0
6382,64,6,37.88443814984467,3,24,13,1,1,0,1
6383,41,23,30.407473282470374,6,27,15,7,1,1,0
6384,66,57,23.07403940714831,4,16,83,2,1,1,0
6385,70,85,34.06074981523797,3,25,20,4,1,0,0
6386,29,102,39.73166431758746,0,23,8,4,1,0,0
6387,67,20,12.822690093901786,1,12,12,1,0,0,0
6388,23,31,30.3769716565221,2,14,7,4,0,1,0
6389,77,118,19.27387903725947,4,20,50,2,1,1,0
